OBJECTID,STATEFP10,COUNTYFP10,TRACTCE10,GEOID10,NAME10,TOTCOMM,AUTO,DRVALONE,CARPOOL,CARPL2,CARPL3,CARPL4,CARPL5OR6,CARPL7PLS,PUBLTRAN,BUSTROLL,STCARTROLL,SUBEL,RR,FERRY,TAXI,MOTORCYC,BIKE,WALK,OTHER,TELECOMM,POPOVER16,TOTEMPINFORCE,UNEMPPCT,TIMETOWK,MEDHHI,PCTFOODSNAP,PCTNOINS,PCTFAMBELPOV,TOTHU,HUOCC,HUVACANT,NOVEHN,NOVEHP,ONEVEHN,ONEVEHP,TWOVEHN,TWOVEHP,THRPLSVEHN,THRPLSVEHP,TOTPOP,TOTMALE,TOTFEM,ALLWHITE,ALLWHITEPCT,ALLBLK,ALLBLKPCT,ALLAMERIN,ALLAMERINPCT,ALLASIAN,ALLASIANPCT,ALLNATHI,ALLNATHIPCT,HISPTOT,HISPPCT
1090,34,015,500702,34015500702,5007.02,3040,2918,2786,132,132,0,0,0,0,29,16,0,13,0,0,0,0,0,57,12,24,4543,3324,26.8,27.7,82969,2.8,7.7,3.1,2162,2074,88,30,1.4,525,25.3,1005,48.5,514,24.8,5782,2993,2789,5457,94.4,160,2.8,0,0,126,2.2,0,0,103,1.781391
1091,34,015,501003,34015501003,5010.03,1944,1718,1607,111,45,46,20,0,0,126,87,0,11,28,0,0,0,0,37,26,37,3068,2256,26.5,24.5,73583,8.4,9.7,6,1599,1413,186,189,13.4,393,27.8,581,41.1,250,17.7,3904,2065,1839,3310,84.8,378,9.7,0,0,30,0.8,0,0,212,5.430328
1092,34,015,501204,34015501204,5012.04,1904,1762,1680,82,67,15,0,0,0,67,16,0,32,19,0,0,0,0,31,9,35,3273,2110,35.5,30.5,78909,4.3,3.6,1.9,1304,1304,0,8,0.6,243,18.6,718,55.1,335,25.7,4056,1882,2174,3579,88.2,331,8.2,13,0.3,96,2.4,0,0,131,3.229783
1093,34,015,501104,34015501104,5011.04,1504,1473,1207,266,241,25,0,0,0,31,13,0,11,7,0,0,0,0,0,0,0,2511,1603,36.2,23.7,72829,4.5,6.1,4.5,1078,1030,48,16,1.6,254,24.7,497,48.3,263,25.5,3006,1443,1563,2637,87.7,135,4.5,0,0,123,4.1,0,0,188,6.254158
1094,34,015,500703,34015500703,5007.03,868,822,757,65,32,25,8,0,0,14,14,0,0,0,0,0,0,0,15,0,17,1264,882,30.2,23.5,93750,1.1,4.4,0,563,547,16,5,0.9,104,19,184,33.6,254,46.4,1541,664,877,1501,97.4,21,1.4,5,0.3,11,0.7,0,0,32,2.076574
1095,34,015,500203,34015500203,5002.03,2577,2403,2190,213,103,46,50,0,14,60,16,0,0,44,0,0,0,5,30,6,73,3970,2881,27.4,25.9,69939,6.6,8.8,3.4,2080,2032,48,92,4.5,834,41,780,38.4,326,16,4765,2451,2314,4317,90.6,273,5.7,28,0.6,89,1.9,0,0,38,0.797482
1096,34,015,500900,34015500900,5009,1529,1425,1282,143,127,0,3,4,9,36,22,0,0,14,0,0,0,8,13,5,42,2575,1743,32.3,25,87500,7,10,2.5,1207,1118,89,24,2.1,277,24.8,542,48.5,275,24.6,3049,1499,1550,2877,94.4,57,1.9,0,0,55,1.8,0,0,96,3.148573
1097,34,015,501107,34015501107,5011.07,2144,2045,1801,244,198,36,0,10,0,60,22,25,0,13,0,0,0,0,6,15,18,3727,2557,31.4,25.3,77841,4.4,5.9,5,1674,1641,33,26,1.6,411,25,744,45.3,460,28,4548,2204,2344,4387,96.5,0,0,0,0,14,0.3,0,0,35,0.769569
1098,34,015,500800,34015500800,5008,1116,993,942,51,45,0,0,0,6,10,0,0,10,0,0,0,11,16,9,3,74,1746,1205,31,27.5,102868,1.6,4.9,0.9,868,789,79,11,1.4,166,21,314,39.8,298,37.8,2165,1162,1003,2028,93.7,9,0.4,0,0,59,2.7,0,0,52,2.401848
1099,34,015,501001,34015501001,5010.01,1087,1008,933,75,58,0,4,0,13,6,6,0,0,0,0,0,0,0,42,0,31,1643,1208,26.5,23.5,70711,11.6,12,16.5,834,787,47,59,7.5,250,31.8,307,39,171,21.7,2175,981,1194,1255,57.7,611,28.1,0,0,0,0,17,0.800000,337,15.494253
1100,34,015,501002,34015501002,5010.02,1590,1408,1334,74,74,0,0,0,0,85,71,0,5,9,0,0,0,16,15,32,34,3342,1862,44.3,27,40764,23.7,11.3,12.5,2025,1772,253,427,24.1,764,43.1,418,23.6,163,9.2,4068,2034,2034,2232,54.9,1398,34.4,0,0,51,1.3,0,0,366,8.99705
1101,34,015,501106,34015501106,5011.06,1646,1432,1371,61,52,9,0,0,0,189,128,0,46,15,0,0,0,0,0,0,25,3011,1880,37.6,28.1,66964,12,6.5,15.7,1388,1328,60,18,1.4,543,40.9,536,40.4,231,17.4,3739,1799,1940,1885,50.4,1571,42,0,0,203,5.4,0,0,46,1.230275
1102,34,015,501303,34015501303,5013.03,1059,1006,984,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1827,1125,38.4,22.9,81389,1.1,5.1,1.9,1073,928,145,54,5.8,244,26.3,429,46.2,201,21.7,2235,1079,1156,2168,97,22,1,0,0,14,0.6,0,0,0,0
1103,34,015,501302,34015501302,5013.02,1531,1438,1300,138,138,0,0,0,0,35,35,0,0,0,0,0,0,0,37,21,0,2345,1710,27.1,25.6,61940,6.2,8.7,5.8,1253,1171,82,56,4.8,464,39.6,507,43.3,144,12.3,3060,1428,1632,2865,93.6,7,0.2,0,0,46,1.5,0,0,99,3.235294
1104,34,015,501208,34015501208,5012.08,1820,1711,1540,171,162,0,0,0,9,14,14,0,0,0,0,0,0,11,8,0,76,3360,2147,36.1,27.4,74476,0.9,8.7,7.9,1769,1709,60,177,10.4,646,37.8,606,35.5,280,16.4,3974,1979,1995,3460,87.1,101,2.5,0,0,321,8.1,0,0,160,4.02617
1105,34,015,501301,34015501301,5013.01,1871,1778,1690,88,49,37,0,0,2,21,21,0,0,0,0,0,0,0,31,25,16,3026,2116,30.1,23.5,71827,4.3,6.5,0,1431,1431,0,31,2.2,436,30.5,610,42.6,354,24.7,3687,1774,1913,3522,95.5,69,1.9,0,0,25,0.7,0,0,21,0.569569
1106,34,015,501603,34015501603,5016.03,2830,2780,2497,283,153,130,0,0,0,14,14,0,0,0,0,0,0,7,0,0,29,5301,3356,36.7,26.1,49248,6.2,14,7.9,2790,2680,110,224,8.4,1083,40.4,959,35.8,414,15.4,6588,2854,3734,5680,86.2,502,7.6,0,0,70,1.1,20,0.300000,661,10.033394
1107,34,015,501202,34015501202,5012.02,2612,2373,2215,158,135,23,0,0,0,144,32,0,91,21,0,0,0,0,17,0,78,3943,2887,26.8,28.9,108750,1.3,3.8,3.4,1562,1536,26,27,1.8,242,15.8,731,47.6,536,34.9,4996,2513,2483,4778,95.6,50,1,0,0,122,2.4,0,0,232,4.643715
1108,34,015,501203,34015501203,5012.03,1720,1618,1521,97,97,0,0,0,0,63,1,0,29,33,0,0,0,10,7,0,22,2751,2037,26,28.6,74592,4.4,3.8,0.6,1309,1261,48,74,5.9,376,29.8,490,38.9,321,25.5,3287,1609,1678,3193,97.1,28,0.9,0,0,11,0.3,0,0,25,0.760572
1109,34,015,501205,34015501205,5012.05,1545,1399,1215,184,184,0,0,0,0,47,11,0,36,0,0,0,0,0,1,10,88,2393,1759,26.5,31.6,120556,8.4,7.2,2.3,1030,982,48,0,0,253,25.8,350,35.6,379,38.6,3143,1582,1561,2696,85.8,197,6.3,0,0,46,1.5,0,0,147,4.67706
1110,34,015,502100,34015502100,5021,1519,1371,1315,56,24,32,0,0,0,5,5,0,0,0,0,0,0,0,0,4,139,2367,1666,29.6,33.2,114345,2.5,6.9,0,1056,965,91,5,0.5,108,11.2,478,49.5,374,38.8,3180,1556,1624,2671,84,357,11.2,0,0,54,1.7,4,0.100000,217,6.823899
1111,34,015,501403,34015501403,5014.03,1757,1578,1499,79,79,0,0,0,0,0,0,0,0,0,0,0,0,51,93,0,35,2737,1942,29,27.4,76838,11.6,7.9,11.1,1390,1278,112,101,7.9,274,21.4,631,49.4,272,21.3,3404,1688,1716,2477,72.8,686,20.2,0,0,122,3.6,0,0,136,3.9953
1112,34,015,501404,34015501404,5014.04,1012,563,553,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,232,3,214,3019,1134,62.4,17,29250,0.7,3.7,0,558,437,121,30,6.9,166,38,150,34.3,91,20.8,3093,1537,1556,2490,80.5,328,10.6,3,0.1,155,5,0,0,193,6.239897
1113,34,015,501212,34015501212,5012.12,2012,1910,1771,139,109,0,0,6,24,42,7,0,35,0,0,0,0,0,0,30,30,2913,2251,22.7,28.2,72794,3.4,9.3,3,1409,1364,45,49,3.6,314,23,771,56.5,230,16.9,3631,1751,1880,2917,80.3,434,12,18,0.5,222,6.1,0,0,164,4.516662
1114,34,015,501213,34015501213,5012.13,2356,2212,2135,77,77,0,0,0,0,51,10,0,41,0,0,0,0,0,0,41,52,3634,2699,25.7,31.4,89009,2,3.1,0.6,1740,1635,105,67,4.1,501,30.6,650,39.8,417,25.5,4433,1981,2452,3943,88.9,81,1.8,0,0,262,5.9,0,0,221,4.985337
1115,34,015,501406,34015501406,5014.06,2086,1772,1652,120,120,0,0,0,0,94,94,0,0,0,0,0,0,37,89,37,57,3650,2438,33.2,25.2,52011,17.5,10.4,13.8,1823,1671,152,129,7.7,537,32.1,782,46.8,223,13.3,4678,2343,2335,3518,75.2,702,15,0,0,76,1.6,0,0,408,8.721676
1116,34,015,501608,34015501608,5016.08,2566,2383,2232,151,129,22,0,0,0,100,62,0,23,15,0,0,0,0,29,0,54,4111,2824,31.3,29.1,65857,4.8,7.9,10.5,2034,1906,128,73,3.8,558,29.3,957,50.2,318,16.7,5034,2588,2446,4086,81.2,418,8.3,0,0,323,6.4,0,0,160,3.178387
1117,34,015,502002,34015502002,5020.02,3713,3375,3190,185,151,34,0,0,0,66,66,0,0,0,0,0,0,0,119,8,145,5672,4137,27.1,27,119205,0.5,9.5,2,2300,2249,51,59,2.6,408,18.1,1083,48.2,699,31.1,7221,3590,3631,6389,88.5,439,6.1,0,0,239,3.3,0,0,225,3.115912
1118,34,021,004406,34021004406,44.06,2332,2068,1762,306,193,94,18,0,1,15,0,0,0,15,0,29,0,0,35,90,95,3871,2652,31.5,31.4,64726,2.1,12.4,5.5,2246,2154,92,133,6.2,869,40.3,935,43.4,217,10.1,4647,2385,2262,3177,68.4,283,6.1,0,0,637,13.7,0,0,1162,25.00538
1119,34,021,004403,34021004403,44.03,3140,2342,1992,350,274,24,0,52,0,137,34,0,0,103,0,127,0,9,67,332,126,4467,3526,21.1,27.6,76500,4.4,17.8,5.1,1991,1924,67,94,4.9,632,32.8,1000,52,198,10.3,5538,3024,2514,3604,65.1,296,5.3,0,0,92,1.7,0,0,2276,41.097869
1120,34,021,004405,34021004405,44.05,4176,3258,2634,624,437,98,76,0,13,291,53,0,49,189,0,24,0,0,56,244,303,6372,4826,24.3,36.5,95833,3.1,11.5,3.8,3070,2948,122,251,8.5,865,29.3,1272,43.1,560,19,8373,4249,4124,4185,50,555,6.6,79,0.9,2634,31.5,0,0,1410,16.839842
1121,34,021,004404,34021004404,44.04,3971,3390,2681,709,450,185,0,54,20,170,110,0,0,60,0,115,0,0,35,59,202,5921,4375,26.1,29.3,79765,1.9,18.9,7.5,2583,2392,191,180,7.5,778,32.5,1098,45.9,336,14,7273,3838,3435,4822,66.3,431,5.9,0,0,859,11.8,0,0,2299,31.610065
1122,34,015,501405,34015501405,5014.05,2040,1926,1803,123,96,2,7,0,18,8,0,0,0,8,0,0,0,0,9,0,97,3035,2299,24.3,32.5,94750,0.7,5.2,1.1,1361,1336,25,19,1.4,280,21,701,52.5,336,25.1,3889,1823,2066,3438,88.4,359,9.2,14,0.4,23,0.6,0,0,9,0.231422
1123,34,015,501609,34015501609,5016.09,2577,2369,2059,310,297,13,0,0,0,34,9,0,16,9,0,0,0,0,40,13,121,4078,2957,27.5,37.1,118594,3.2,3.7,1.4,1799,1687,112,44,2.6,210,12.4,962,57,471,27.9,5585,3001,2584,4232,75.8,1074,19.2,0,0,120,2.1,0,0,130,2.327663
1124,34,015,502001,34015502001,5020.01,2394,2146,2026,120,87,33,0,0,0,53,23,0,6,24,0,0,0,0,91,0,104,3611,2707,25,32.7,134516,3.2,5.5,2.9,1665,1576,89,30,1.9,226,14.3,808,51.3,512,32.5,5274,2572,2702,4723,89.6,113,2.1,0,0,321,6.1,0,0,164,3.109594
1125,34,021,003400,34021003400,34,1324,1098,1064,34,21,12,0,0,1,145,105,27,0,13,0,0,0,0,35,46,0,2270,1627,28.3,26.4,68452,18.6,19.8,17.7,1071,950,121,116,12.2,345,36.3,236,24.8,253,26.6,2734,1280,1454,786,28.7,1645,60.2,0,0,0,0,0,0,335,12.253109
1126,34,021,003500,34021003500,35,3279,2960,2829,131,94,36,0,0,1,157,92,0,17,48,0,0,0,22,106,0,34,6158,3810,38.1,23.5,63194,4.3,11.1,2.6,2999,2852,147,452,15.8,747,26.2,969,34,684,24,7153,3304,3849,3478,48.6,3005,42,13,0.2,322,4.5,0,0,480,6.710471
1127,34,021,003601,34021003601,36.01,1584,1415,1223,192,175,0,0,16,1,48,35,0,0,13,0,0,0,0,9,57,55,2598,1697,34.7,27.3,66523,5.7,9.1,6.7,1368,1355,13,182,13.4,497,36.7,458,33.8,218,16.1,3179,1372,1807,1413,44.4,1505,47.3,0,0,51,1.6,0,0,420,13.211702
1128,34,021,003602,34021003602,36.02,1609,1480,1418,62,62,0,0,0,0,81,58,0,11,12,0,0,0,0,10,0,38,2799,1904,32,21.8,74464,3.8,6.8,2.3,1317,1193,124,127,10.6,302,25.3,432,36.2,332,27.8,3490,1793,1697,2050,58.7,1222,35,16,0.5,82,2.3,0,0,217,6.217765
1129,34,021,003705,34021003705,37.05,2754,2454,2260,194,179,15,0,0,0,141,38,0,0,103,0,0,0,0,29,15,115,5352,3065,42.7,24.3,75213,6.4,4.1,3.3,2918,2579,339,184,7.1,1189,46.1,886,34.4,320,12.4,6032,3080,2952,4043,67,1706,28.3,4,0.1,153,2.5,0,0,227,3.763263
1130,34,021,003704,34021003704,37.04,1302,1249,1214,35,17,14,0,2,2,28,0,0,0,28,0,0,0,0,1,0,24,2007,1362,32.1,25.1,105688,0,3.8,0,1092,991,101,22,2.2,265,26.7,482,48.6,222,22.4,2220,1055,1165,2046,92.2,59,2.7,0,0,91,4.1,0,0,79,3.558559
1131,34,021,002602,34021002602,26.02,2026,1868,1714,154,104,39,5,0,6,27,17,0,0,10,0,0,0,13,59,32,27,3174,2248,29.2,20.1,50457,4.2,11.3,8.6,1723,1569,154,175,11.2,543,34.6,600,38.2,251,16,3835,1804,2031,2564,66.9,690,18,0,0,92,2.4,0,0,913,23.80704
1132,34,021,003703,34021003703,37.03,2918,1969,1893,76,60,6,10,0,0,76,33,0,24,19,0,0,0,7,440,17,409,6891,3451,49.9,23.2,98026,1,2.8,0.7,1447,1348,99,44,3.3,359,26.6,579,43,366,27.2,7465,3581,3884,5777,77.4,889,11.9,0,0,617,8.3,0,0,399,5.344943
1133,34,021,000100,34021000100,1,1361,964,719,245,73,64,66,20,22,330,284,0,46,0,0,0,0,0,44,12,11,2490,1590,36.1,23.8,32943,26.7,13.7,21.9,1266,1160,106,340,29.3,501,43.2,271,23.4,48,4.1,3359,1659,1700,1929,57.4,589,17.5,0,0,139,4.1,0,0,2036,60.613278
1134,34,021,002500,34021002500,25,3043,2822,2516,306,294,0,0,12,0,132,104,0,0,28,0,0,0,0,41,27,21,4944,3583,27.5,22.4,63049,7.7,11.1,5.5,2711,2326,385,152,6.5,935,40.2,828,35.6,411,17.7,6050,3110,2940,4692,77.6,527,8.7,11,0.2,14,0.2,0,0,1457,24.082645
1135,34,021,002702,34021002702,27.02,3352,3134,2639,495,400,0,27,65,3,65,28,0,0,37,0,0,0,58,44,14,37,5896,3937,33.2,23.3,51355,14,18,13.4,3139,2980,159,264,8.9,1295,43.5,956,32.1,465,15.6,7010,3044,3966,5526,78.8,790,11.3,0,0,0,0,0,0,1480,21.112696
1136,34,021,002800,34021002800,28,3453,3219,2550,669,368,105,105,83,8,122,59,0,29,34,0,0,0,40,26,0,46,5311,4092,23,23.2,55194,11.6,26.5,14.5,2270,2085,185,286,13.7,754,36.2,699,33.5,346,16.6,7204,3531,3673,2331,32.4,3536,49.1,18,0.2,204,2.8,0,0,1763,24.472515
1137,34,021,002601,34021002601,26.01,1713,1566,1389,177,133,36,0,8,0,86,66,0,0,20,0,12,0,0,17,15,17,3239,2111,34.8,24.4,51053,12.1,12.5,6,1638,1464,174,161,11,618,42.2,427,29.2,258,17.6,4073,1955,2118,2191,53.8,1223,30,4,0.1,176,4.3,0,0,895,21.973975
1138,34,021,002903,34021002903,29.03,1261,1175,1081,94,82,12,0,0,0,44,0,0,10,34,0,0,0,0,10,6,26,2157,1353,37.3,25.9,83333,0,5.7,4,1067,968,99,38,3.9,223,23,335,34.6,372,38.4,2835,1534,1301,2592,91.4,48,1.7,23,0.8,25,0.9,0,0,456,16.084656
1139,34,021,002902,34021002902,29.02,2423,2130,1841,289,227,23,38,1,0,172,112,0,0,60,0,0,0,12,42,0,67,3909,2827,27.7,22.5,53891,9.2,15.5,13.6,1896,1823,73,231,12.7,672,36.9,521,28.6,399,21.9,4923,2645,2278,2891,58.7,1407,28.6,8,0.2,228,4.6,0,0,946,19.215925
1140,34,021,003001,34021003001,30.01,3091,2994,2748,246,246,0,0,0,0,39,0,0,0,39,0,0,0,0,4,17,37,5390,3450,36,26.1,97204,4.8,3.2,2.6,2378,2285,93,119,5.2,328,14.4,1158,50.7,680,29.8,6405,2926,3479,5846,91.3,197,3.1,0,0,322,5,16,0.200000,360,5.620609
1141,34,021,003002,34021003002,30.02,3050,2884,2656,228,197,23,0,0,8,81,25,0,0,56,0,0,0,0,7,41,37,4697,3353,28.6,24.8,119531,1.3,5.1,0,1898,1758,140,37,2.1,286,16.3,650,37,785,44.7,5639,2766,2873,5096,90.4,31,0.5,0,0,156,2.8,0,0,199,3.528995
1142,34,021,003003,34021003003,30.03,2798,2675,2563,112,96,0,0,16,0,89,0,0,0,89,0,0,0,0,20,0,14,4990,3121,37.5,25.2,74526,3.8,3.8,1,2575,2474,101,140,5.7,798,32.3,1123,45.4,413,16.7,6089,2772,3317,5826,95.7,77,1.3,0,0,68,1.1,0,0,232,3.810149
1143,34,021,003009,34021003009,30.09,2792,2601,2435,166,132,34,0,0,0,46,0,0,0,46,0,0,0,0,69,0,76,4543,3060,32.6,27.3,63236,1.9,6.2,0,2864,2777,87,268,9.7,1235,44.5,1085,39.1,189,6.8,5087,2079,3008,4578,90,170,3.3,0,0,272,5.3,0,0,122,2.39827
1144,34,021,003006,34021003006,30.06,2996,2645,2520,125,124,0,0,0,1,87,0,0,14,73,0,0,0,18,23,8,215,4660,3214,31,24.5,102156,0,5.9,0,2193,2080,113,159,7.6,413,19.9,890,42.8,618,29.7,5801,2782,3019,5482,94.5,87,1.5,13,0.2,180,3.1,0,0,259,4.464747
1145,34,021,003007,34021003007,30.07,1919,1806,1683,123,123,0,0,0,0,52,19,0,0,33,0,0,0,0,2,0,59,2916,2103,27.9,28.2,96853,1.1,7.8,1.2,1261,1261,0,10,0.8,315,25,701,55.6,235,18.6,3537,1743,1794,3502,99,0,0,0,0,17,0.5,0,0,41,1.159174
1146,34,021,003008,34021003008,30.08,2531,2197,2046,151,123,18,0,0,10,171,64,0,0,107,0,9,0,0,46,1,107,4336,2813,35.1,26.2,71371,0,6.8,1.7,2064,2028,36,88,4.3,631,31.1,914,45.1,395,19.5,5304,2575,2729,4697,88.6,279,5.3,0,0,264,5,0,0,152,2.865762
1147,34,021,003004,34021003004,30.04,2823,2574,2466,108,108,0,0,0,0,112,90,0,0,22,0,0,0,0,1,16,120,4738,2944,37.9,23.7,70637,0.5,6.1,0,2472,2392,80,86,3.6,813,34,1197,50,296,12.4,5447,2605,2842,5078,93.2,131,2.4,0,0,206,3.8,0,0,72,1.321829
1148,34,021,003902,34021003902,39.02,1012,853,794,59,54,5,0,0,0,12,6,0,0,6,0,0,3,0,53,16,75,1460,1102,24.5,27.6,98125,3.4,3.6,0.4,807,757,50,0,0,200,26.4,401,53,156,20.6,1866,882,984,1773,95,33,1.8,0,0,24,1.3,0,0,37,1.982851
1149,34,021,003800,34021003800,38,3221,2827,2690,137,114,0,0,0,23,91,17,0,10,64,0,0,0,0,102,32,169,5639,3705,34.3,25.6,131528,0,3.5,2,2703,2496,207,49,2,447,17.9,1186,47.5,814,32.6,6974,3704,3270,6378,91.5,309,4.4,0,0,166,2.4,0,0,172,2.466303
1150,34,021,003706,34021003706,37.06,2026,1767,1736,31,30,1,0,0,0,65,9,0,20,36,0,0,0,0,10,32,152,3242,2221,31.5,28.3,88819,1.1,12.2,5.2,1571,1562,9,23,1.5,564,36.1,660,42.3,315,20.2,3852,2067,1785,2914,75.6,706,18.3,0,0,214,5.6,0,0,219,5.685358
1151,34,021,003100,34021003100,31,2151,1985,1631,354,299,37,7,0,11,96,28,0,0,68,0,0,0,0,9,5,56,3571,2535,29,22.8,60673,3.8,21.3,4.8,1796,1681,115,133,7.9,638,38,544,32.4,366,21.8,4451,2136,2315,3629,81.5,425,9.5,0,0,63,1.4,0,0,1091,24.511346
1152,34,021,003302,34021003302,33.02,4883,4207,3710,497,385,81,13,0,18,246,0,0,35,211,0,0,0,0,84,50,296,6662,5209,21.8,29.6,111707,3.1,8.2,3.2,3292,3123,169,128,4.1,923,29.6,1373,44,699,22.4,8637,4073,4564,3904,45.2,1285,14.9,0,0,3230,37.4,0,0,429,4.967002
1153,34,021,003201,34021003201,32.01,3388,2514,2390,124,100,8,0,0,16,189,62,0,11,116,0,0,0,0,325,0,360,6164,3873,37.2,24.6,84167,2.4,2.9,5.9,2346,2152,194,72,3.3,749,34.8,909,42.2,422,19.6,7289,3466,3823,5164,70.8,1174,16.1,6,0.1,567,7.8,0,0,327,4.486212
1154,34,021,003903,34021003903,39.03,1260,1109,1061,48,31,6,7,0,4,40,0,0,0,40,0,0,0,4,61,0,46,1990,1330,33.2,26.2,113929,1.1,2.8,7.1,1030,1030,0,108,10.5,256,24.9,469,45.5,197,19.1,2591,1189,1402,2456,94.8,29,1.1,0,0,79,3,0,0,123,4.747202
1155,34,021,003202,34021003202,32.02,2852,2413,2225,188,155,18,0,0,15,204,69,0,0,135,0,0,16,0,37,31,151,4625,3241,29.9,24.7,72656,3.1,8.1,2.8,2370,2312,58,199,8.6,906,39.2,901,39,306,13.2,5577,2584,2993,4135,74.1,633,11.4,0,0,525,9.4,0,0,578,10.363995
1156,34,021,004000,34021004000,40,2744,1147,1094,53,41,0,12,0,0,207,16,0,0,191,0,0,0,360,844,0,186,3989,2973,25.5,26.9,81144,1.7,6.4,1.7,2182,1845,337,438,23.7,683,37,596,32.3,128,6.9,4632,2536,2096,3636,78.5,423,9.1,0,0,296,6.4,0,0,301,6.498273
1157,34,021,004203,34021004203,42.03,1790,1342,1275,67,42,25,0,0,0,147,0,7,7,133,0,0,0,8,74,0,219,3111,1908,38.7,33.4,169125,0.6,6.9,2.8,1467,1403,64,32,2.3,340,24.2,707,50.4,324,23.1,3951,1686,2265,2700,68.3,178,4.5,7,0.2,986,25,0,0,117,2.961276
1158,34,021,004201,34021004201,42.01,3225,2457,2242,215,196,0,0,19,0,189,0,0,32,157,0,0,0,60,138,85,296,4984,3437,31,28.4,102369,1.6,9.8,5.4,2552,2467,85,188,7.6,800,32.4,1260,51.1,219,8.9,6327,2913,3414,4996,79,383,6.1,17,0.3,609,9.6,0,0,463,7.317844
1159,34,021,004204,34021004204,42.04,3002,1331,1092,239,219,0,0,0,20,696,295,11,27,318,45,0,0,141,532,0,302,5197,3327,36,29.2,99708,1,3.8,0.9,2611,2435,176,309,12.7,1156,47.5,674,27.7,296,12.2,6099,3236,2863,4428,72.6,314,5.1,13,0.2,1125,18.4,0,0,486,7.968519
1160,34,021,000200,34021000200,2,1636,1406,937,469,186,186,45,0,52,88,88,0,0,0,0,3,0,7,131,1,0,2722,1972,27.6,22.4,41750,29.3,26.2,21.6,1322,1111,211,183,16.5,537,48.3,244,22,147,13.2,3598,1682,1916,2054,57.1,1108,30.8,15,0.4,0,0,0,0,1506,41.856587
1161,34,021,000300,34021000300,3,2157,1456,1185,271,194,55,0,22,0,225,133,0,0,92,0,34,0,107,72,253,10,3502,2753,21.4,22.7,52331,23.4,31.7,14.6,1601,1425,176,316,22.2,517,36.3,375,26.3,217,15.2,4643,2290,2353,2076,44.7,759,16.3,0,0,13,0.3,0,0,2407,51.841482
1162,34,021,000400,34021000400,4,2102,1478,847,631,428,91,21,33,58,274,274,0,0,0,0,10,0,49,208,83,0,3591,2494,30.5,23.3,37530,18.6,34.2,24.6,1804,1384,420,520,37.6,499,36.1,233,16.8,132,9.5,5034,2496,2538,2952,58.6,641,12.7,0,0,92,1.8,0,0,3450,68.533969
1163,34,021,000500,34021000500,5,1881,1603,1044,559,349,113,97,0,0,116,116,0,0,0,0,0,0,0,61,48,53,2983,2359,20.9,26.2,49816,11.4,32,16.9,1447,1183,264,121,10.2,532,45,426,36,104,8.8,4026,2136,1890,2035,50.5,847,21,96,2.4,173,4.3,0,0,2414,59.960258
1164,34,021,000600,34021000600,6,1911,1694,1383,311,259,32,20,0,0,101,93,0,0,8,0,0,0,0,0,0,116,3232,2504,22.5,23.8,58413,5.8,20.3,20.4,1569,1485,84,149,10,670,45.1,600,40.4,66,4.4,4067,1994,2073,2255,55.4,977,24,20,0.5,92,2.3,0,0,1548,38.062454
1165,34,021,000700,34021000700,7,1223,922,604,318,73,65,44,136,0,169,169,0,0,0,0,0,0,47,46,39,0,1982,1525,23.1,23.5,42891,19.7,33.5,24.6,1045,888,157,241,27.1,408,45.9,219,24.7,20,2.3,2562,1353,1209,1324,51.7,541,21.1,10,0.4,5,0.2,0,0,1476,57.611241
1166,34,021,000800,34021000800,8,1069,763,318,445,207,134,47,19,38,151,146,0,0,5,0,0,0,0,102,21,32,1921,1417,26.2,29.1,38371,19.7,43.5,24.9,868,721,147,355,49.2,200,27.7,132,18.3,34,4.7,2307,1422,885,1255,54.4,463,20.1,0,0,35,1.5,0,0,1572,68.140442
1167,34,021,000900,34021000900,9,1648,1078,689,389,190,0,199,0,0,292,196,0,0,96,0,0,0,10,239,10,19,3056,2030,33.6,25.5,27159,23.5,25.1,29.6,2172,1589,583,573,36.1,798,50.2,198,12.5,20,1.3,3815,2052,1763,1006,26.4,2181,57.2,54,1.4,0,0,0,0,1452,38.060288
1168,34,021,001000,34021001000,10,1103,872,604,268,94,100,26,40,8,70,57,0,0,13,0,0,0,0,161,0,0,2307,1304,43.5,19.9,20357,44.6,20.2,32.4,1290,1028,262,487,47.4,274,26.7,215,20.9,52,5.1,2808,1388,1420,601,21.4,1470,52.4,0,0,0,0,0,0,1149,40.918803
1169,34,021,001300,34021001300,13,1440,1194,1049,145,111,0,0,34,0,151,99,0,0,52,0,0,0,0,23,34,38,3391,1800,46.9,26.8,66630,8.2,16,5.7,1377,1132,245,164,14.5,435,38.4,355,31.4,178,15.7,4021,2183,1838,952,23.7,2704,67.2,12,0.3,38,0.9,0,0,502,12.484457
1170,34,021,001200,34021001200,12,1673,1397,1235,162,95,39,0,0,28,163,96,0,0,67,0,0,0,0,0,34,79,2822,2011,28.7,25.3,57188,12.7,12.6,13.2,1790,1519,271,280,18.4,540,35.5,540,35.5,159,10.5,3487,1557,1930,668,19.2,2666,76.5,0,0,0,0,0,0,240,6.882707
